duration_months,event_observed,is_15yr,orig_year,high_ltv,rate_spread,PropertyState_West Coast,PropertyState_South,PropertyState_Others,PropertyState_Northeast,PropertyType_SF,PropertyType_PU,PropertyType_MH,PropertyType_LH,PropertyType_CP,Occupancy_S,Occupancy_O,LoanPurpose_P,LoanPurpose_N,Channel_T,Channel_R,Channel_C,NumBorrowers,OrigLoanTerm,PPM,OrigInterestRate,LTV,OrigUPB,DTI,OCLTV,Units,MIP,FirstTimeHomebuyer,CreditScore
31,1,0,1999,1,0.0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,360.0,0,6.875,84.0,83000,35.0,84,1,17,0,638.0
39,0,0,1999,0,0.25,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,360.0,0,7.125,75.0,75000,27.0,75,1,20,0,638.0
55,0,0,1999,1,0.0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,6.875,89.0,218000,34.0,89,1,25,0,638.0
73,1,0,1999,1,0.125,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,7.0,90.0,128000,39.0,90,1,25,0,638.0
49,0,0,1999,1,0.5,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,7.375,90.0,140000,43.0,90,1,25,0,638.0
48,0,0,1999,1,0.125,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,360.0,0,7.0,90.0,149000,50.0,90,1,25,0,638.0
48,0,0,1999,1,0.375,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2,360.0,0,7.25,90.0,55000,50.0,90,1,25,0,638.0
35,0,0,1999,1,0.0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,2,360.0,0,6.875,85.0,81000,28.0,85,1,25,0,638.0
47,0,0,1999,1,0.375,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,360.0,0,7.25,95.0,56000,12.0,95,1,30,0,638.0
15,0,0,1999,1,0.125,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,360.0,0,7.0,95.0,128000,29.0,95,1,30,0,638.0
62,1,0,1999,1,-0.375,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,360.0,0,6.5,95.0,112000,37.0,95,1,30,0,638.0
35,0,0,1999,1,0.75,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,360.0,0,7.625,95.0,78000,38.0,95,1,30,0,638.0
52,1,0,1999,1,-0.125,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,360.0,0,6.75,95.0,71000,41.0,95,1,30,0,638.0
66,1,0,1999,1,-0.625,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,2,360.0,0,6.25,95.0,111000,44.0,95,1,30,0,638.0
120,0,0,1999,1,-0.125,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,360.0,0,6.75,95.0,85000,48.0,95,1,30,0,638.0
43,0,0,1999,1,-0.375,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,2,360.0,0,6.5,95.0,176000,28.0,95,1,35,0,638.0
5,0,0,1999,0,0.0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,316.0,0,6.875,70.0,138000,33.44383617766727,70,1,0,0,638.0
210,1,0,1999,0,0.5,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,7.375,78.0,183000,31.0,78,1,0,0,638.0
51,0,0,1999,0,-0.25,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,360.0,0,6.625,68.0,78000,37.0,68,1,0,0,638.0
53,0,0,1999,0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2,360.0,0,6.875,74.0,95000,23.0,74,1,0,0,638.0
39,0,0,1999,0,-0.25,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,6.625,80.0,222000,38.0,80,1,0,0,638.0
108,1,0,1999,0,-0.125,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,360.0,0,6.75,80.0,57000,33.0,80,1,0,0,638.0
152,1,0,1999,1,-0.375,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,360.0,0,6.5,86.0,75000,41.0,86,1,25,0,638.0
45,1,0,1999,0,0.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,2,360.0,0,6.875,79.0,145000,34.0,79,1,12,0,638.0
34,0,0,1999,0,0.125,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,2,360.0,0,7.0,75.0,195000,47.0,75,1,0,0,638.0
31,1,0,1999,0,0.625,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,360.0,0,7.5,70.0,105000,31.0,70,1,0,0,638.0
55,1,0,1999,0,0.125,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,2,360.0,0,7.0,71.0,129000,53.0,71,1,0,0,638.0
165,1,0,1999,0,0.375,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,360.0,0,7.25,80.0,84000,43.0,80,1,0,0,638.0
64,0,0,1999,1,-0.125,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,360.0,0,6.75,88.0,88000,31.0,88,1,25,0,638.0
72,0,0,1999,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2,360.0,0,6.875,71.0,240000,35.0,71,1,0,0,638.0
65,1,0,1999,0,0.125,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,360.0,0,7.0,73.0,73000,30.0,73,1,0,0,638.0
41,1,0,1999,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,360.0,0,6.875,80.0,93000,33.44383617766727,80,1,17,0,638.0
58,0,0,1999,0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2,360.0,0,6.875,70.0,225000,45.0,70,1,0,0,638.0
189,0,0,1999,0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,360.0,0,6.875,78.0,120000,24.0,78,1,0,0,638.0
28,1,0,1999,1,0.5,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,7.375,90.0,110000,50.0,90,1,25,0,638.0
113,1,0,1999,0,0.125,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,360.0,0,7.0,65.0,182000,33.0,65,1,0,0,638.0
47,0,0,1999,0,0.0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,2,360.0,0,6.875,76.0,120000,17.0,76,1,0,0,638.0
19,0,0,1999,1,0.25,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,360.0,0,7.125,95.0,242000,33.44383617766727,95,1,30,0,638.0
49,1,0,1999,1,0.25,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2,360.0,0,7.125,90.0,99000,31.0,90,1,25,0,638.0
30,1,0,1999,1,0.0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,2,360.0,0,6.875,84.0,80000,56.0,84,1,12,0,638.0
63,0,0,1999,1,-0.25,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2,360.0,0,6.625,85.0,203000,36.0,85,1,12,0,638.0
24,0,0,1999,1,0.125,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,7.0,90.0,141000,33.0,90,1,25,0,638.0
176,1,0,1999,0,-0.125,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,360.0,0,6.75,80.0,124000,36.0,80,1,0,0,638.0
58,0,0,1999,1,-0.375,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,360.0,0,6.5,90.0,113000,33.44383617766727,90,1,25,0,638.0
30,0,0,1999,1,-0.125,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,2,360.0,0,6.75,94.0,80000,33.44383617766727,94,1,30,0,638.0
25,0,0,1999,1,0.0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2,360.0,0,6.875,83.0,84000,32.0,83,1,12,0,638.0
53,0,0,1999,1,0.5,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,360.0,0,7.375,83.0,91000,45.0,83,1,12,0,638.0
72,0,0,1999,1,0.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,2,360.0,0,6.875,84.0,75000,27.0,84,1,12,0,638.0
92,0,0,1999,1,0.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,2,360.0,0,6.875,84.0,227000,36.0,84,1,12,0,638.0
155,0,0,1999,0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,360.0,0,6.875,79.0,59000,32.0,79,1,0,0,638.0
56,0,0,1999,0,-0.375,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,360.0,0,6.5,75.0,140000,29.0,75,1,0,0,638.0
158,0,0,1999,0,0.0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,360.0,0,6.875,78.0,166000,26.0,78,1,0,0,638.0
46,0,0,1999,0,0.125,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,360.0,0,7.0,80.0,240000,33.0,80,1,0,0,638.0
43,0,0,1999,1,-0.625,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,6.25,88.0,101000,35.0,88,1,25,0,638.0
31,1,0,1999,0,-0.125,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,360.0,0,6.75,67.0,100000,42.0,67,1,0,0,638.0
42,0,0,1999,0,0.0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,360.0,0,6.875,76.0,136000,41.0,76,1,0,0,638.0
37,1,0,1999,1,0.25,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,2,360.0,0,7.125,90.0,81000,19.0,90,2,25,0,638.0
193,1,0,1999,1,-0.875,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,2,360.0,0,6.0,95.0,138000,33.44383617766727,95,1,30,0,638.0
106,1,0,1999,0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,360.0,0,6.875,77.0,123000,50.0,77,1,17,0,638.0
83,1,0,1999,0,-0.125,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,360.0,0,6.75,80.0,162000,58.0,80,1,0,0,638.0
74,1,0,1999,1,-0.25,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2,360.0,0,6.625,88.0,61000,41.0,88,1,25,0,638.0
43,0,0,1999,1,0.5,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,360.0,0,7.375,90.0,113000,22.0,90,1,25,0,638.0
50,0,0,1999,1,0.0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,6.875,86.0,91000,42.0,86,1,25,0,638.0
71,0,0,1999,0,0.125,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,360.0,0,7.0,59.0,240000,46.0,59,1,0,0,638.0
51,1,0,1999,0,-0.25,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,360.0,0,6.625,72.0,180000,36.0,72,1,0,0,638.0
26,0,0,1999,1,0.125,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,360.0,0,7.0,90.0,59000,41.0,90,1,25,0,638.0
51,1,0,1999,0,-0.375,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,360.0,0,6.5,67.0,200000,33.0,67,1,0,0,638.0
18,0,0,1999,1,1.75,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,360.0,0,8.625,90.0,104000,39.0,90,1,25,0,638.0
44,1,0,1999,1,0.375,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,2,360.0,0,7.25,91.0,154000,15.0,91,1,30,0,638.0
52,0,0,1999,0,-0.125,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,2,360.0,0,6.75,80.0,84000,36.0,80,1,0,0,638.0
45,0,0,1999,0,-0.25,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,360.0,0,6.625,75.0,236000,40.0,75,1,0,0,638.0
46,0,0,1999,0,0.125,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2,360.0,0,7.0,71.0,240000,52.0,71,1,0,0,638.0
73,1,0,1999,1,1.375,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,8.25,95.0,121000,27.0,95,1,30,0,638.0
164,0,0,1999,0,-0.25,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2,360.0,0,6.625,23.0,77000,35.0,23,1,0,0,638.0
62,0,0,1999,0,0.125,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2,360.0,0,7.0,57.0,150000,31.0,57,1,0,0,638.0
73,0,0,1999,0,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,360.0,0,6.875,75.0,183000,37.0,75,1,0,0,638.0
52,0,0,1999,0,0.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,2,360.0,0,6.875,75.0,227000,34.0,75,1,0,0,638.0
44,0,0,1999,1,-0.125,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,360.0,0,6.75,88.0,176000,33.0,88,1,25,0,638.0
26,0,0,1999,0,0.375,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2,360.0,0,7.25,80.0,59000,39.0,80,1,0,0,638.0
210,0,0,1999,0,-0.125,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,360.0,0,6.75,75.0,59000,37.0,75,1,0,0,638.0
56,0,0,1999,0,0.25,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,360.0,0,7.125,66.0,101000,20.0,66,1,0,0,638.0
202,1,0,1999,0,0.75,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,360.0,0,7.625,67.0,45000,13.0,67,1,0,0,638.0
28,0,0,1999,0,0.125,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,360.0,0,7.0,74.0,65000,29.0,74,1,0,0,638.0
174,0,0,1999,0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2,360.0,0,6.875,62.0,240000,27.0,62,1,0,0,638.0
27,0,0,1999,1,-0.375,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,360.0,0,6.5,86.0,158000,39.0,86,1,25,0,638.0
42,0,0,1999,1,0.0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,6.875,86.0,130000,33.0,86,1,25,0,638.0
53,0,0,1999,0,0.375,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,360.0,0,7.25,80.0,160000,32.0,80,1,0,0,638.0
143,0,0,1999,0,0.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,2,360.0,0,6.875,16.0,85000,55.0,16,1,0,0,638.0
132,0,0,1999,0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,360.0,0,6.875,60.0,48000,18.0,60,1,0,0,638.0
164,0,0,1999,0,-0.125,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,360.0,0,6.75,74.0,94000,33.44383617766727,74,1,0,0,638.0
125,0,0,1999,0,-0.25,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,360.0,0,6.625,75.0,95000,25.0,75,1,0,0,638.0
53,0,0,1999,0,-0.125,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,6.75,76.0,116000,28.0,76,1,0,0,638.0
34,0,0,1999,0,0.25,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2,360.0,0,7.125,77.0,136000,48.0,77,1,0,0,638.0
92,0,0,1999,0,-0.25,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,360.0,0,6.625,78.0,64000,35.0,78,1,0,0,638.0
55,1,0,1999,0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,360.0,0,6.875,78.0,90000,45.0,78,1,0,0,638.0
87,1,0,1999,0,0.125,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,360.0,0,7.0,80.0,128000,18.0,80,1,0,0,638.0
1,0,0,1999,0,0.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,2,360.0,0,6.875,62.0,155000,34.0,62,1,0,0,638.0
38,0,0,1999,0,0.125,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,360.0,0,7.0,59.0,371000,39.0,59,3,0,0,638.0
33,1,0,1999,1,0.25,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,360.0,0,7.125,85.0,69000,30.0,85,1,12,0,638.0
108,0,0,1999,1,0.0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,6.875,84.0,73000,33.0,84,1,17,0,638.0
10,0,0,1999,1,0.125,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2,360.0,0,7.0,87.0,83000,43.0,87,1,25,0,638.0
35,0,0,1999,1,0.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,2,360.0,0,6.875,88.0,38000,31.0,88,1,25,0,638.0
44,0,0,1999,1,0.25,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,2,360.0,0,7.125,90.0,120000,20.0,90,1,25,0,638.0
29,1,0,1999,1,0.0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2,360.0,0,6.875,95.0,123000,17.0,95,1,30,0,638.0
27,0,0,1999,1,-0.375,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,2,360.0,0,6.5,90.0,169000,40.0,90,1,25,1,638.0
37,0,0,1999,1,-0.25,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,2,360.0,0,6.625,95.0,159000,32.0,95,1,30,1,638.0
17,0,0,1999,1,-0.25,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,360.0,0,6.625,95.0,107000,22.0,95,1,30,1,638.0
183,1,0,1999,1,0.125,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,360.0,0,7.0,90.0,106000,38.0,90,1,0,1,638.0
50,0,0,1999,0,0.0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,360.0,0,6.875,75.0,105000,26.0,75,1,0,1,638.0
50,0,0,1999,1,-0.125,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2,360.0,0,6.75,94.0,77000,32.0,94,1,30,1,638.0
41,0,0,1999,1,0.0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,2,360.0,0,6.875,95.0,122000,29.0,95,1,30,1,638.0
45,0,0,1999,0,-0.125,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,2,360.0,0,6.75,80.0,180000,41.0,80,1,0,1,638.0
164,1,0,1999,1,0.0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,2,360.0,0,6.875,95.0,131000,24.0,95,1,30,1,638.0
37,0,0,1999,1,0.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,360.0,0,6.875,95.0,29000,14.0,95,1,30,1,638.0
88,0,0,1999,1,0.25,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,360.0,0,7.125,95.0,96000,38.0,95,1,0,1,638.0
73,0,0,1999,1,-0.375,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,2,360.0,0,6.5,95.0,76000,27.0,95,1,30,1,638.0
34,1,0,1999,1,0.625,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,2,360.0,0,7.5,97.0,86000,42.0,97,1,18,1,638.0
211,1,0,1999,1,-0.25,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,2,360.0,0,6.625,95.0,156000,25.0,95,1,30,1,638.0
210,1,0,1999,1,0.0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,360.0,0,6.875,95.0,121000,33.0,95,1,30,1,638.0
67,0,0,1999,1,0.125,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,360.0,0,7.0,95.0,46000,34.0,95,1,30,1,638.0
211,1,0,1999,1,0.0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,360.0,0,6.875,95.0,126000,35.0,95,1,30,1,638.0
197,1,0,1999,1,0.0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,2,360.0,0,6.875,95.0,88000,41.0,95,1,30,1,638.0
60,0,0,1999,1,0.5,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,360.0,0,7.375,97.0,88000,33.0,97,1,18,1,638.0
55,0,0,1999,1,0.0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,2,360.0,0,6.875,97.0,135000,38.0,97,1,18,1,638.0
19,1,0,1999,1,-0.125,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,360.0,0,6.75,97.0,151000,43.0,97,1,30,1,638.0
105,1,0,1999,1,0.0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,2,360.0,0,6.875,95.0,161000,37.0,95,1,30,1,638.0
46,0,0,1999,1,0.0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,2,360.0,0,6.875,95.0,156000,36.0,95,1,30,1,638.0
46,1,0,1999,1,0.375,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,360.0,0,7.25,95.0,79000,16.0,95,1,30,1,638.0
50,0,0,1999,1,0.875,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,360.0,0,7.75,95.0,107000,35.0,95,1,30,1,638.0
33,0,0,1999,0,0.0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,2,360.0,0,6.875,80.0,111000,32.0,80,1,0,1,638.0
61,0,0,1999,1,0.25,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,2,360.0,0,7.125,95.0,186000,22.0,95,1,30,1,638.0
31,0,0,1999,1,0.0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2,360.0,0,6.875,95.0,178000,39.0,95,1,30,1,638.0
47,0,0,1999,0,-0.125,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2,360.0,1,6.75,80.0,107000,13.0,80,1,0,1,638.0
54,0,0,1999,1,-0.5,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,2,360.0,0,6.375,95.0,173000,21.0,95,1,30,1,638.0
210,1,0,1999,0,-0.125,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2,360.0,0,6.75,68.0,61000,12.0,68,1,0,1,638.0
43,0,0,1999,1,0.0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,360.0,0,6.875,95.0,143000,49.0,95,1,30,1,638.0
101,1,0,1999,1,0.125,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,360.0,0,7.0,95.0,109000,38.0,95,1,30,1,638.0
50,0,0,1999,1,0.0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,2,360.0,0,6.875,95.0,192000,43.0,95,1,30,1,638.0
8,0,0,1999,1,0.125,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,2,360.0,0,7.0,95.0,150000,31.0,95,1,30,1,638.0
209,1,0,1999,1,0.0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,360.0,0,6.875,95.0,37000,26.0,95,1,30,1,638.0
44,0,0,1999,0,-0.5,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,2,360.0,0,6.375,65.0,89000,14.0,65,1,0,1,638.0
26,1,0,1999,1,0.0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2,360.0,0,6.875,95.0,227000,37.0,95,1,30,1,638.0
29,0,0,1999,1,0.125,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,360.0,0,7.0,95.0,77000,47.0,95,1,30,1,638.0
54,1,0,1999,0,-0.125,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,360.0,0,6.75,80.0,98000,29.0,80,1,0,1,638.0
28,0,0,1999,1,0.25,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,360.0,0,7.125,95.0,113000,41.0,95,1,30,1,638.0
50,0,0,1999,1,0.0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,2,360.0,0,6.875,95.0,70000,12.0,95,1,30,1,638.0
73,0,0,1999,1,0.125,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2,360.0,0,7.0,95.0,91000,16.0,95,1,30,1,638.0
54,0,0,1999,1,0.0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,360.0,0,6.875,95.0,72000,22.0,95,1,30,1,638.0
53,0,0,1999,1,0.0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2,360.0,0,6.875,95.0,146000,32.0,95,1,30,1,638.0
22,1,0,1999,1,0.5,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,2,360.0,0,7.375,95.0,38000,36.0,95,1,30,1,638.0
78,1,0,1999,1,-0.125,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,2,360.0,0,6.75,95.0,100000,51.0,95,1,30,1,638.0
30,1,0,1999,1,0.0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,2,360.0,0,6.875,90.0,207000,21.0,90,1,25,0,638.0
42,0,0,1999,1,0.375,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,360.0,0,7.25,95.0,80000,41.0,95,1,30,0,638.0
32,0,0,1999,1,0.875,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,2,360.0,0,7.75,95.0,192000,36.0,95,1,36,0,638.0
117,1,0,1999,1,0.0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,360.0,0,6.875,95.0,68000,36.0,95,1,30,0,638.0
35,0,0,1999,1,0.625,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,7.5,89.0,196000,22.0,89,1,25,0,638.0
63,1,0,1999,0,-0.125,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,6.75,76.0,158000,37.0,76,1,0,0,638.0
34,1,0,1999,0,0.125,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,360.0,0,7.0,80.0,155000,34.0,80,1,0,0,638.0
200,1,0,1999,0,-0.375,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,2,360.0,0,6.5,80.0,240000,43.0,80,1,0,0,638.0
49,0,0,1999,0,-0.125,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,360.0,0,6.75,80.0,141000,44.0,80,1,0,0,638.0
66,1,0,1999,1,0.125,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,360.0,0,7.0,82.0,144000,28.0,82,1,12,0,638.0
40,0,0,1999,1,0.375,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,2,360.0,0,7.25,92.0,142000,41.0,92,1,30,0,638.0
91,1,0,1999,1,0.125,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,2,360.0,0,7.0,95.0,110000,30.0,95,1,25,0,638.0
74,0,0,1999,0,0.625,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,360.0,0,7.5,62.0,218000,47.0,62,1,0,0,638.0
43,1,0,1999,0,0.125,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,360.0,0,7.0,65.0,153000,29.0,65,1,0,0,638.0
26,1,0,1999,1,0.375,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,2,360.0,0,7.25,95.0,159000,29.0,95,1,30,0,638.0
